Label,Area (µm^2),EquivalentDiameter (µm),MajorAxisLength (µm),MinorAxisLength (µm),Perimeter (µm),Orientation (deg),AspectRatio,Circularity,Solidity,Class
60,6624.0,91.83647828790974,126.72256071586506,83.06460792386756,354.6761902332485,-77.20949173847622,1.5255903071499715,0.6617075930045769,0.7931034482758621,Very Fine Sand
61,6480.0,90.83277079272577,110.45100704518171,92.6211251307335,332.73506473629425,-78.0626573844372,1.1925034044801504,0.7355085549429069,0.75,Very Fine Sand
62,4464.0,75.39059177177062,105.959831891972,56.912606007943985,253.27922061357856,-57.93648124904877,1.861798981357169,0.874449890525676,0.8611111111111112,Very Fine Sand
63,3312.0,64.93819655767211,101.75947455354842,45.746113289751904,226.79393923934,-85.93925089352135,2.2244397881195446,0.8091653985637836,0.8214285714285714,Very Fine Sand
64,2736.0,59.02188911239122,79.9901760103307,50.995828377617514,197.82337649086287,-57.4212150844892,1.568563126732912,0.8785586046978555,0.8636363636363636,Silt/Clay
65,15840.0,142.01448654487672,255.81153348279597,109.2398702605224,674.2051942088827,-8.604690484460635,2.341741461910563,0.4379059569962853,0.632183908045977,Fine Sand
66,4176.0,72.91809335695798,96.9097112010596,60.36144719724088,243.33809511662426,0.3003959488271248,1.6054901878742454,0.8862375475278698,0.8285714285714286,Very Fine Sand
67,17280.0,148.3292935769048,259.17248449619615,115.19940659599311,688.2640687119285,-33.45438256863117,2.249772738891962,0.4583987314799325,0.7142857142857143,Fine Sand
68,3744.0,69.0435287010191,80.42149896306364,62.643758609295105,207.7645019878171,-60.172454033044346,1.2837910870681803,1.089941049746501,0.9629629629629629,Very Fine Sand
69,5760.0,85.63795757533302,122.6286545211716,87.6582745114638,356.3086578651014,-51.39767576063281,1.3989398628321668,0.5701374865804952,0.6349206349206349,Very Fine Sand
70,19440.0,157.3269740052594,241.90776269336294,110.02056049397162,647.2935059634514,-75.80399974170217,2.1987505026991556,0.5830470800900379,0.7894736842105263,Fine Sand
71,5760.0,85.63795757533302,109.30881406765337,70.84562913210091,299.64675298172574,-72.84786776157716,1.5429154262125733,0.8061450571977067,0.8333333333333334,Very Fine Sand
72,9216.0,108.32440004116921,119.05689388649043,100.72310319932043,340.6173157302028,-24.534959538992684,1.1820217021202113,0.9982030347061558,0.9552238805970149,Very Fine Sand
73,3456.0,66.33487669849642,114.17761493536281,45.73261689070517,206.9116882454314,-26.167198757157635,2.4966341901717986,1.0144100643092022,0.7272727272727273,Very Fine Sand
74,4608.0,76.59691783707508,99.62102815779829,64.43330465514835,260.3086578651014,8.708988510122529,1.5461107992361582,0.8545650134063157,0.8205128205128205,Very Fine Sand
75,25488.0,180.14530112164965,192.85349626635107,188.48014896336923,695.7199128346442,-7.655483567887105,1.0232032249923135,0.6617237995135278,0.8194444444444444,Fine Sand
76,3888.0,70.35876171402046,84.83659963305001,66.34578892726041,228.8528137423857,-45.97185691730444,1.2787036073391542,0.9328753281440608,0.9310344827586207,Very Fine Sand
77,24192.0,175.50558699435487,301.19433300696824,130.41477899691455,804.1463197058372,-61.841500874032846,2.3095107419849565,0.4701229801267223,0.6942148760330579,Fine Sand
78,5760.0,85.63795757533302,107.27096956826784,71.83967627908517,284.73506473629425,-51.44421835975149,1.4931995120849098,0.8927923103443162,0.851063829787234,Very Fine Sand
79,4608.0,76.59691783707508,83.61435519600323,74.81570426826582,258.24978336205567,19.38768338289502,1.1176043320555828,0.8682452232857307,0.8205128205128205,Very Fine Sand
80,4752.0,77.78453777314289,106.70277896803395,61.34286195283849,255.7645019878171,76.0489114116934,1.739448985116948,0.9128633272113804,0.8461538461538461,Very Fine Sand
81,9648.0,110.83417851730056,129.51907059733145,103.46237400839436,402.6761902332485,66.20138666992874,1.251847078115789,0.7477135599133647,0.8271604938271605,Very Fine Sand
82,8496.0,104.00693809583063,144.8885946492947,76.33231897385348,347.64675298172574,-51.65607305879019,1.898129083421718,0.8833809161862826,0.8939393939393939,Very Fine Sand
83,8208.0,102.22891070135796,126.54682452826958,89.10261030424519,361.7056274847714,42.293922356351835,1.4202370064824061,0.7883819644098284,0.8636363636363636,Very Fine Sand
84,9072.0,107.47478378595324,123.45123951031456,108.05184817579915,398.558441227157,-62.292723743404785,1.1425185371143376,0.7176767587340555,0.84,Very Fine Sand
85,4752.0,77.78453777314289,99.32238464360884,76.40554764125383,292.19090885900994,-30.78847205361885,1.2999368201633237,0.6994439168224293,0.75,Very Fine Sand
86,7200.0,95.74614729634385,103.53557321726274,95.3955694913177,320.73506473629425,-34.03875395693843,1.0853289494402136,0.8795276071345476,0.8620689655172413,Very Fine Sand
87,3888.0,70.35876171402046,81.14104408183881,68.64208551304876,221.39696961966996,75.89550680241207,1.1820888522743678,0.9967649908519304,0.84375,Very Fine Sand
88,7776.0,99.50231504774462,130.7113890937048,100.36655987648986,390.6761902332485,-85.29168920351651,1.302340034913591,0.6402244092120718,0.7397260273972602,Very Fine Sand
89,6624.0,91.83647828790974,143.63086383027792,61.68458324257773,320.73506473629425,-25.545889647562326,2.3284726309237156,0.8091653985637838,0.9019607843137255,Very Fine Sand
90,9936.0,112.47625578978247,175.34530903645265,80.46840607249862,443.64675298172574,-51.00383169917605,2.179057814050324,0.6343761286382571,0.7582417582417582,Very Fine Sand
91,7344.0,96.69886874485675,118.86200061484709,91.21459108303391,352.6173157302028,-7.143167919207019,1.3031029268842016,0.7422244593773953,0.7391304347826086,Very Fine Sand
92,11520.0,121.11036105696769,150.95257698993998,110.3913017411075,463.5290039756342,5.018588669883768,1.3674318049438154,0.6737651055658092,0.7843137254901961,Very Fine Sand
93,12672.0,127.02161828162946,178.42450439558286,100.73794839939694,496.6173157302028,-77.88645982785941,1.771174688690116,0.6456710463683563,0.8148148148148148,Fine Sand
94,24480.0,176.54717232263107,413.350220660292,116.87475001391272,1008.1463197058372,45.57892478120131,3.53669394468084,0.30267331922421964,0.5629139072847682,Fine Sand
95,4464.0,75.39059177177062,108.68741278431636,56.10225071547625,262.79393923934003,-31.07939550250148,1.9373093128745738,0.8122755109675941,0.8378378378378378,Very Fine Sand
96,10368.0,114.8953767556126,135.92548588368462,111.12473501308648,439.5290039756342,66.37269000449695,1.2231793926678656,0.6744189655566831,0.8089887640449438,Very Fine Sand
97,5904.0,86.7018239261228,143.71707116837044,62.37255993539,333.58787847868,-61.36172446534471,2.3041714388064714,0.6667080364168774,0.7735849056603774,Very Fine Sand
98,11520.0,121.11036105696769,206.41073485360636,91.41229970411113,547.9554108468271,49.9779121014918,2.258019276637051,0.4821386011953177,0.7017543859649122,Very Fine Sand
99,7344.0,96.69886874485675,126.39136459589565,77.41698163550917,328.6173157302028,26.478618925349377,1.632605171704643,0.8545975521554211,0.8793103448275862,Very Fine Sand
100,7920.0,100.41940646260807,121.96575145962484,84.34023049027961,315.76450198781714,1.473595764524486,1.4461159372060484,0.9981790140314171,0.9322033898305084,Very Fine Sand
101,7920.0,100.41940646260807,146.61757936846556,80.51935221602773,405.58787847868,-61.583850766388665,1.820898645273511,0.6050135641815427,0.7857142857142857,Very Fine Sand
102,14976.0,138.0870574020382,239.8291610031606,112.66438422744099,696.4995667241113,-55.896654515193546,2.128704316343717,0.3879394933084797,0.6380368098159509,Fine Sand
103,7344.0,96.69886874485675,146.65018441025535,80.46607456799873,391.5290039756342,-13.587556805485859,1.8225094885960544,0.6020251756315415,0.7391304347826086,Very Fine Sand
104,4608.0,76.59691783707508,100.8927867131768,61.47882228255037,255.7645019878171,78.75517624094942,1.641098234599939,0.8852008021443688,0.8205128205128205,Very Fine Sand
105,12240.0,124.83770274864239,208.58775892610288,85.9999644477225,519.4112549695428,-9.509953058522179,2.425440059953732,0.5701230106366312,0.7589285714285714,Very Fine Sand
106,5760.0,85.63795757533302,107.29597728957893,79.13869633418385,323.6467529817257,-9.277119328280133,1.3557966236453225,0.6910187615881932,0.7692307692307693,Very Fine Sand
107,30240.0,196.22121147519022,338.2294897670098,139.93762753057885,933.6610383315985,-17.20841866090344,2.4170017438169062,0.4359264077374139,0.7473309608540926,Fine Sand
108,7920.0,100.41940646260807,127.56140887893572,93.49207429807363,374.13203435596427,-23.56146652279539,1.3644087997474676,0.7110256282122362,0.7142857142857143,Very Fine Sand
109,13968.0,133.35895155879396,169.29613914400412,117.60091091609829,530.1320343559643,65.75441654456738,1.4395818690961288,0.6245626283569458,0.7886178861788617,Fine Sand
110,7920.0,100.41940646260807,131.70622374955948,85.7636125475205,374.5584412271571,-66.0663532788526,1.535688852618968,0.709407650333982,0.8088235294117647,Very Fine Sand
111,9792.0,111.65823580035067,141.77791708235787,93.2258006640273,383.64675298172574,-87.33395178665079,1.5208012811099965,0.8360229798030148,0.8717948717948718,Very Fine Sand
112,8352.0,103.12175656779746,112.53393694033477,103.92665862622985,391.1025971044414,-65.32351588214217,1.0828206970942924,0.6861498139534384,0.8285714285714286,Very Fine Sand
113,9936.0,112.47625578978247,129.85197462374526,108.43969706673292,400.6173157302028,18.672975967573898,1.1974579248763062,0.7779685012643317,0.8414634146341463,Very Fine Sand
114,12960.0,128.45693636299953,292.8710644364329,81.92819114785593,705.2346314604056,-22.56946328245644,3.574728800101153,0.32745196737238025,0.6164383561643836,Fine Sand
115,7488.0,97.64229468307727,109.76820063778939,96.73428559925799,344.73506473629425,-54.122851965598926,1.13473935283429,0.7917804601937768,0.8,Very Fine Sand
116,5472.0,83.46955605962458,94.47107191158639,79.0409477392655,267.7645019878171,72.6340927902385,1.1952168415695197,0.9590692133445032,0.8444444444444444,Very Fine Sand
117,10224.0,114.09470235454539,212.32002482323463,66.10291727625487,482.13203435596427,-31.821623908434052,3.2119614923485846,0.5527117893572239,0.7802197802197802,Very Fine Sand
118,4320.0,74.1646467884524,109.74511145009694,53.17001516649958,250.79393923934,28.801640582752324,2.0640413794586085,0.8630968604407522,0.8333333333333334,Very Fine Sand
119,6912.0,93.81168228536063,102.82140968531397,96.09764674707085,323.64675298172574,43.65010462657307,1.0699680290396711,0.8292225139058316,0.8135593220338984,Very Fine Sand
120,7632.0,98.57669199876186,126.00227593925611,80.51486360455651,335.22034611053283,-0.8405775574803411,1.5649567085911995,0.853468477816361,0.8688524590163934,Very Fine Sand
121,14976.0,138.0870574020382,154.44995902833395,132.67526125486006,528.4995667241114,20.12024977282101,1.1641202554833956,0.67377737600876,0.8188976377952756,Fine Sand
122,13104.0,129.1686145865534,154.9904306290318,122.23302711408519,483.4112549695428,71.36214758768467,1.2679914282444529,0.7046609958285633,0.7777777777777778,Fine Sand
123,19152.0,156.15724050061795,204.83168049579288,130.47699627936015,613.352380466497,16.977372445651902,1.5698681479242078,0.6397405609339188,0.83125,Fine Sand
124,1872.0,48.821147341538634,58.78496182122812,40.19769758202186,132.85281374238568,-19.794072501490003,1.462396240513021,1.3328282662203885,0.9285714285714286,Silt/Clay
125,7200.0,95.74614729634385,125.28043872041293,78.81144380114388,337.70562748477136,8.433884957467116,1.5896224289015575,0.7933517151946661,0.8064516129032258,Very Fine Sand
126,6768.0,92.82933393474059,171.44625707931425,56.19959612700231,376.61731573020285,72.9281894124006,3.0506670669282476,0.5996110761958442,0.7833333333333333,Very Fine Sand
127,6192.0,88.79132424398303,133.5212389349262,69.71860932427516,337.70562748477136,-9.255781671346329,1.9151448978836092,0.6822824750674128,0.7962962962962963,Very Fine Sand
128,4608.0,76.59691783707508,96.26685525493052,65.16281592538996,260.7350647362943,-69.26214533565332,1.477328041887478,0.8517721828387508,0.8421052631578947,Very Fine Sand
129,8352.0,103.12175656779746,121.55855878876167,91.9898770238027,341.82337649086287,1.4237547764887462,1.3214340829840219,0.8982491814957508,0.9206349206349206,Very Fine Sand
130,23472.0,172.87416982887797,279.3150091097114,138.48384849466422,824.3818177180199,-33.80784551752433,2.016950078625764,0.43401341298907176,0.7025862068965517,Fine Sand
131,8928.0,106.61839735897146,151.96245314548628,82.63682396993073,429.58787847868,65.99504239741633,1.83891933214642,0.6079390052631383,0.7654320987654321,Very Fine Sand
132,9216.0,108.32440004116921,124.62259213824728,101.25751591237102,386.5584412271571,-84.33907589876289,1.230749056159906,0.7750362350266796,0.8311688311688312,Very Fine Sand
133,15840.0,142.01448654487672,180.17206077602214,120.20475129848096,545.8965363437815,-27.865283406120273,1.498876365782215,0.6679506299161524,0.8461538461538461,Fine Sand
134,16704.0,145.83618671391596,211.92231714732446,104.4152472636995,550.8670990922585,-29.462550133341544,2.0296108346333472,0.6917301033333055,0.8405797101449275,Fine Sand
135,4752.0,77.78453777314289,126.69104792763974,51.33480955956841,286.79393923934003,7.373163811379695,2.467936455099316,0.7260162770178511,0.8461538461538461,Very Fine Sand
136,1584.0,44.90892382211466,51.261120543145,40.934537540277205,120.42640687119285,-53.13012135157677,1.2522706649050825,1.3725291727209639,0.9166666666666666,Silt/Clay
137,7344.0,96.69886874485675,114.91140233712565,86.11229929820641,335.6467529817257,62.25112317910544,1.3344365819241235,0.8191767767743919,0.864406779661017,Very Fine Sand
138,5040.0,80.10697413749455,131.7025468497058,55.90388225570953,299.64675298172574,-45.39408932815928,2.355874789648529,0.7053769250479934,0.8333333333333334,Very Fine Sand
139,5040.0,80.10697413749455,87.06210482061525,76.25853251771386,242.9116882454314,82.9670951672449,1.1416703409601,1.073355474593179,0.9459459459459459,Very Fine Sand
140,5184.0,81.24330003087691,135.25074872838235,53.95174254801724,301.27922061357856,-44.73844405991886,2.5068837880075643,0.7176893447969805,0.8372093023255814,Very Fine Sand
141,5328.0,82.36395021093237,103.96912852871625,78.98740738125753,318.2497833620557,-69.6353038026627,1.3162747325896722,0.6610553841244248,0.7551020408163265,Very Fine Sand
142,3888.0,70.35876171402046,91.25200673363753,64.08161969811275,253.27922061357856,-48.74346844180938,1.423996571302722,0.7616176465868791,0.8181818181818182,Very Fine Sand
143,5760.0,85.63795757533302,99.88890523117581,75.03576888202836,272.73506473629425,-34.020014042701156,1.331217187741778,0.9730841361922958,0.8695652173913043,Very Fine Sand
144,6768.0,92.82933393474059,96.4509810364242,93.61707214688886,296.7350647362943,-61.81428478205431,1.0302712830528262,0.9659006882058295,0.8867924528301887,Very Fine Sand
145,4896.0,78.95429570975449,115.16140530531162,65.27638499065573,304.19090885900994,65.07499296906849,1.764212361358505,0.6649037957873927,0.7391304347826086,Very Fine Sand
146,3456.0,66.33487669849642,110.15311734980907,44.65748244269036,228.42640687119285,-4.173736398393341,2.4666217467849934,0.8323212467076648,0.7741935483870968,Very Fine Sand
147,2592.0,57.4476883778063,91.00120075611737,45.05432911559038,200.3086578651014,32.9128850568831,2.0198103610120732,0.811793218710607,0.8181818181818182,Silt/Clay
148,13680.0,131.9769562157615,238.24973773897304,79.12791759333003,523.9554108468271,-46.26323669573418,3.0109441141043747,0.6261916931629758,0.7786885245901639,Fine Sand
149,3600.0,67.70275002573075,83.720645412785,67.4640936474116,228.8528137423857,-87.41837785048152,1.2409659848146068,0.8637734519852415,0.78125,Very Fine Sand
150,3888.0,70.35876171402046,94.36759437310096,56.28359931620376,228.8528137423857,10.08593492775339,1.6766446268466169,0.9328753281440608,0.9,Very Fine Sand
151,11808.0,122.61489527880698,178.69798151579118,94.69138257522829,492.0731598529186,-78.5171876974762,1.887162027376918,0.6128114261999164,0.7884615384615384,Very Fine Sand
152,11808.0,122.61489527880698,157.08101810114604,119.97433757334224,490.0142853498728,-4.889550485302491,1.3092884801728528,0.6179718979690307,0.780952380952381,Very Fine Sand
153,5616.0,84.56070767935114,129.56541607405399,57.80459328543493,306.6761902332486,-61.92382755655282,2.2414380710935764,0.750372387260837,0.8863636363636364,Very Fine Sand
154,8784.0,105.75507628929057,126.27690647220024,94.10819863524497,361.7056274847714,6.933166307400185,1.3418268365930404,0.8437070145438514,0.8472222222222222,Very Fine Sand
155,5328.0,82.36395021093237,102.63562737236813,69.7026944427558,289.7056274847714,-30.93478491333437,1.4724771860384667,0.7977378849899177,0.8409090909090909,Very Fine Sand
156,12816.0,127.74129326621774,148.39177345641298,114.09040878198624,412.6173157302028,1.8912776061807621,1.3006507298959085,0.9459484368249005,0.8725490196078431,Fine Sand
157,7056.0,94.78385003602305,128.6815288121214,84.35828028630354,366.24978336205567,-89.16727582406908,1.5254166914663172,0.6610186048537586,0.765625,Very Fine Sand
158,5328.0,82.36395021093237,108.05562117272194,68.52747531629606,287.2203461105329,-41.70481987909012,1.5768218612166784,0.8116030637015172,0.8222222222222222,Very Fine Sand
159,3744.0,69.0435287010191,94.74318428432663,66.54705175103463,265.27922061357856,-37.10694173637628,1.4237022045511374,0.6685582282672817,0.6842105263157895,Very Fine Sand
160,6048.0,87.75279349717744,116.22879054872953,72.19991295876352,325.7056274847714,-36.93810452265755,1.6098189843402277,0.7164256426441464,0.8571428571428571,Very Fine Sand
161,2448.0,55.82911790017533,61.60213900029579,51.136292544776005,153.94112549695427,9.462325591412974,1.204665726330388,1.2981113960506483,0.9444444444444444,Silt/Clay
162,4032.0,71.64985585730216,79.58819305689806,75.9833838939721,265.7056274847714,-28.488076408413434,1.0474420719134614,0.7176767587340551,0.7567567567567568,Very Fine Sand
163,10368.0,114.8953767556126,145.5297569353025,95.22710201125983,417.58787847867995,-75.86730815893493,1.5282388507222953,0.7471522095685008,0.8372093023255814,Very Fine Sand
164,6912.0,93.81168228536063,104.39346366046185,95.97918912437132,338.13203435596427,87.58434439767196,1.0876676976837882,0.7596979572734958,0.8275862068965517,Very Fine Sand
165,10080.0,113.28836926591555,145.09009996011585,93.59381213025677,381.58787847868,-50.477882368131034,1.5502103895307786,0.8699238850939299,0.9210526315789473,Very Fine Sand
166,7056.0,94.78385003602305,128.8487343990896,80.7497941674171,369.1614716074871,-0.5454005862985988,1.5956540289372112,0.6506324189595302,0.7313432835820896,Very Fine Sand
167,5472.0,83.46955605962458,138.91295728143166,85.63421045445662,359.2203461105329,-62.36644731264743,1.6221666147702805,0.5328857401118038,0.6031746031746031,Very Fine Sand
168,10224.0,114.09470235454539,141.42080865244318,100.338372917108,405.58787847867995,-82.6014079227687,1.409438926912582,0.7810175101252644,0.8765432098765432,Very Fine Sand
169,18432.0,153.19383567415017,200.71864160913486,133.05618657388192,632.3818177180199,28.749159413316605,1.508525434085563,0.5791933629878969,0.7804878048780488,Fine Sand
