Label,Area (µm^2),EquivalentDiameter (µm),MajorAxisLength (µm),MinorAxisLength (µm),Perimeter (µm),Orientation (deg),AspectRatio,Circularity,Solidity,Class
1821,9072.0,107.47478378595324,159.55138902130838,75.09672114464944,380.7350647362943,-87.27700097549136,2.1246119216574644,0.7864428229155765,0.8873239436619719,Very Fine Sand
1822,25488.0,180.14530112164965,262.955724616284,161.3494058192654,857.1168824543142,-45.91851182781855,1.6297284968674277,0.43597895259382474,0.7165991902834008,Fine Sand
1823,21024.0,163.61108821993716,239.9640681676499,122.37362219893045,639.4112549695428,65.87835347129236,1.960913339457784,0.6461965855653892,0.8202247191011236,Fine Sand
1824,54288.0,262.9099245075821,374.3696343539006,211.80904626619258,1204.337228564847,-54.9998738211123,1.7674865212480528,0.4703460306933665,0.7805383022774327,Medium Sand
1825,2880.0,60.555180528483845,79.96190225333055,56.02583500519034,190.36753236814712,-72.50816889887493,1.4272326730324096,0.998657552908669,0.7692307692307693,Silt/Clay
1826,69552.0,297.58420121945323,433.2023335644743,381.6151970579846,1885.0722933011411,-36.17766517145716,1.1351810328943774,0.24595942347868768,0.5160256410256411,Medium Sand
1827,99360.0,355.68115098341343,797.2314323909338,227.82222921136025,2236.0571413994912,-52.932829769203806,3.4993575260441716,0.24972133716754,0.6244343891402715,Medium Sand
1828,6912.0,93.81168228536063,116.55053547362218,80.96896121855548,330.6761902332485,18.881727285155613,1.4394470883604784,0.7943423962385974,0.8571428571428571,Very Fine Sand
1829,3312.0,64.93819655767211,75.82941962871355,61.90114434125874,197.8233764908628,27.86634224232979,1.2250083651227632,1.0635183109500361,0.8214285714285714,Very Fine Sand
1830,191808.0,494.1837012655942,1304.9323169689578,277.7375522451409,3477.600430724998,82.61460660492959,4.698436730720442,0.19930455253153792,0.5598991172761665,Medium Sand
1831,8352.0,103.12175656779746,146.90841995022,77.25267374506788,388.6173157302028,-28.089802600990065,1.9016612995818702,0.6949539925775934,0.8529411764705882,Very Fine Sand
1832,8208.0,102.22891070135796,213.57757274344854,67.30095248174767,448.19090885900994,-21.697136917420906,3.17347028337187,0.513477154385659,0.6263736263736264,Very Fine Sand
1833,11520.0,121.11036105696769,199.28740829492065,100.38171594017305,540.0731598529185,86.37153196219165,1.9852958920695762,0.49631471771012253,0.7079646017699115,Very Fine Sand
1834,3312.0,64.93819655767211,102.50977050333546,52.51911412361149,238.79393923934,-3.5185771113221227,1.9518564281580146,0.7298835779790923,0.71875,Very Fine Sand
1835,6336.0,89.81784764422932,116.35920605780154,80.86785236274902,320.73506473629425,71.8144537097786,1.43888087364864,0.773984294278402,0.8148148148148148,Very Fine Sand
1836,11232.0,119.5868996440051,191.42452192500545,107.3871020369281,540.4995667241113,-85.25715015830959,1.782565301549703,0.48314363060540544,0.6290322580645161,Very Fine Sand
1837,56736.0,268.7722433773514,409.67659037735086,205.96301697711266,1323.131167804187,85.84670481093478,1.9890784102413668,0.4072515803369028,0.7635658914728682,Medium Sand
1838,5472.0,83.46955605962458,100.5036221697371,79.03929590029064,294.24978336205567,34.87469571529582,1.271565251498749,0.7941886007321202,0.8085106382978723,Very Fine Sand
1839,11952.0,123.36028144696601,161.97827228687768,110.50631425728274,516.0731598529185,-64.87726854425681,1.4657829588792277,0.5639335115014042,0.7410714285714286,Very Fine Sand
1840,9936.0,112.47625578978247,191.14166406051038,79.77758773010959,470.5584412271571,73.91745422022483,2.395931858796601,0.5638898921228953,0.711340206185567,Very Fine Sand
1841,16416.0,144.57351198048843,251.92990467685186,95.61417809064723,610.0142853498728,-71.0311955254992,2.6348592824592307,0.554366778601596,0.7354838709677419,Fine Sand
1842,73152.0,305.1884977787771,631.1210751640572,205.1410185727434,1814.3515139147198,-61.52067489030226,3.0765230647436823,0.27925001526521886,0.6631853785900783,Medium Sand
1843,4896.0,78.95429570975449,138.7551629245204,48.84536634823117,292.19090885900994,-68.6277263493578,2.8407026765916585,0.7206391870291696,0.7727272727272727,Very Fine Sand
1844,124848.0,398.6996497127827,968.4337851873546,203.40594189794376,2533.2186130069786,55.147965040248074,4.761088964024726,0.24448156268365676,0.6273516642547033,Medium Sand
1845,1728.0,46.905841142680316,70.56784725072751,30.922143108102837,122.9116882454314,-75.74934727790128,2.282113726853425,1.4373655585403928,0.9230769230769231,Silt/Clay
1846,2016.0,50.66409894773703,57.12529047740805,46.80885103066008,135.3380951166243,-82.37247010190424,1.2203950581908247,1.3831213105556142,0.875,Silt/Clay
1847,15408.0,140.06453835742786,194.80703377348678,112.97955934223151,564.4995667241113,-18.305118981834443,1.7242679552624909,0.6076155894948472,0.7867647058823529,Fine Sand
1848,65088.0,287.876041878657,650.6098714189607,180.65068303833473,1737.3809511662428,-71.24481248467691,3.601480273843741,0.27096966837641834,0.5699873896595208,Medium Sand
1849,33408.0,206.24351313559492,229.87027675788636,202.98290018065512,835.6021638285526,43.768196415472715,1.1324612888736019,0.6012585001202958,0.7656765676567657,Fine Sand
1850,39456.0,224.13598434225278,430.19614097482724,160.936258465005,1236.999133448223,-89.99275215124705,2.673084021450466,0.3240291847695171,0.5969498910675382,Fine Sand
1851,43056.0,234.13799742484593,420.91468724158153,169.8221820846632,1088.8813844421315,36.14074946987799,2.4785612931986623,0.456333548438925,0.668903803131991,Fine Sand
1852,6336.0,89.81784764422932,172.81000934498596,58.63099207901348,383.64675298172574,21.11827996224542,2.9474174530784034,0.5409560457548919,0.7096774193548387,Very Fine Sand
1853,9648.0,110.83417851730056,170.21212157909093,93.42611359825271,450.6761902332485,-58.39883429219758,1.8218902084596003,0.5969224736913615,0.7127659574468085,Very Fine Sand
1854,8064.0,101.32819789547406,145.09264455320857,78.37144684277396,398.5584412271571,82.7080030534107,1.8513457438687884,0.6379348966524934,0.7671232876712328,Very Fine Sand
1855,10800.0,117.26460285670078,166.18502710091778,96.69837210350138,465.58787847868,88.63125414433667,1.7185917765300243,0.6260806616639328,0.7731958762886598,Very Fine Sand
1856,12384.0,125.56989496690778,162.67816792080097,108.70994223268386,490.44069222106566,-78.47786093619415,1.4964424097715274,0.6469903660452722,0.8037383177570093,Fine Sand
1857,6480.0,90.83277079272577,141.50028329149592,66.64958819230755,335.2203461105329,64.47956922385832,2.123048125717112,0.7246430472025704,0.8181818181818182,Very Fine Sand
1858,46512.0,243.353483033882,353.58742788456163,208.4912571032197,1226.2783540618013,89.44032994577171,1.6959340779911352,0.38868408092723766,0.6701244813278008,Fine Sand
1859,6480.0,90.83277079272577,165.05859568946033,59.20508602515066,367.88225099390854,3.0539497213610414,2.7879124374440143,0.6016822497428622,0.7627118644067796,Very Fine Sand
1860,5472.0,83.46955605962458,160.18801702343208,55.73412129829336,334.79393923934003,12.576403543997028,2.8741462732693557,0.6134805213533876,0.7307692307692307,Very Fine Sand
1861,9648.0,110.83417851730056,123.19749568798466,109.31576679091137,397.7056274847714,16.930955432268938,1.126987435615074,0.7665203448890944,0.8481012658227848,Very Fine Sand
1862,4608.0,76.59691783707508,125.13094532632539,63.35610879575994,296.73506473629425,62.721883896976784,1.975041518564658,0.657634511118863,0.6666666666666666,Very Fine Sand
1863,13248.0,129.87639311534423,179.99818511185006,98.79678428559106,460.6173157302028,-64.12893934617982,1.8219032776565964,0.7846566562293034,0.8598130841121495,Fine Sand
1864,28512.0,190.5324274224442,251.9262649232105,164.30874211415824,818.2051942088827,2.611212885308444,1.5332493066508748,0.5351962749057627,0.7415730337078652,Fine Sand
1865,46224.0,242.59889677374497,567.6864644107616,121.5834742965626,1288.7636354360397,-65.35107781977025,4.669108755899495,0.3497283524900851,0.722972972972973,Fine Sand
1866,18432.0,153.19383567415017,286.7517308536949,106.10368385409686,753.2346314604056,4.430181417681824,2.7025614986941178,0.4082458391120642,0.6336633663366337,Fine Sand
1867,3744.0,69.0435287010191,97.8985304888925,53.37881458461383,211.88225099390854,-0.11598276712036942,1.8340334316287208,1.0479885743570192,0.8387096774193549,Very Fine Sand
1868,184752.0,485.00881679502567,1715.6643882915587,288.9717379527705,4505.129434700632,84.30700983390798,5.937135584421638,0.11438905350215124,0.4525573192239859,Medium Sand
1869,11088.0,118.81784408085969,147.30472733727504,100.45396560914915,415.5290039756343,-38.4108361878515,1.4663903654178767,0.8069755849084669,0.8850574712643678,Very Fine Sand
1870,5040.0,80.10697413749455,110.53183435171562,63.14924436786757,282.24978336205567,-84.1319100157496,1.7503271093447619,0.795011051675501,0.8333333333333334,Very Fine Sand
1871,6912.0,93.81168228536063,121.44683527901988,84.3721885499636,335.2203461105329,-39.14772296806469,1.4394178622864735,0.7729525836827418,0.7741935483870968,Very Fine Sand
1872,6480.0,90.83277079272577,107.85967253606039,82.68600537490165,298.79393923934,38.87859770939002,1.3044489457075634,0.9120975768692625,0.8653846153846154,Very Fine Sand
1873,6768.0,92.82933393474059,137.28492356382353,68.50906937685507,324.8528137423857,89.91136541894738,2.0038941531762147,0.8059293062770769,0.8392857142857143,Very Fine Sand
1874,6192.0,88.79132424398303,164.91941891032715,54.44421558614444,352.19090885900994,-63.43673913008467,3.0291449171378577,0.6273133487963587,0.7049180327868853,Very Fine Sand
1875,10080.0,113.28836926591555,149.06648664446467,109.2917258303932,451.5290039756342,-85.4453654902573,1.3639320407090727,0.621296763421983,0.7865168539325843,Very Fine Sand
1876,34992.0,211.0762851420614,302.3545381425072,180.0250621637123,921.6610383315985,-35.848059451194935,1.67951358832222,0.5176499448712176,0.7319277108433735,Fine Sand
1877,4896.0,78.95429570975449,108.47696426751945,74.50246127084685,301.2792206135785,77.07486318815329,1.4560185316987235,0.6778177145304819,0.7555555555555555,Very Fine Sand
1878,50688.0,254.04323656325892,409.9677514590833,178.4674733517988,1058.2051942088829,80.37723424856267,2.2971566961725642,0.5688205025697889,0.8205128205128205,Medium Sand
1879,1728.0,46.905841142680316,80.14993134263526,29.257281243664025,134.9116882454314,-34.29803569188532,2.7394866486438336,1.1930384709859614,0.8571428571428571,Silt/Clay
1880,62064.0,281.10912312559896,569.3299680728147,215.85423466670522,1728.292639411674,43.32150813735136,2.637566823518204,0.2611049261815323,0.6651234567901234,Medium Sand
1881,21456.0,165.28347670543977,349.11825652690766,98.5962567415537,901.352380466497,0.6789531967463585,3.5408875353355143,0.3318710767910928,0.7163461538461539,Fine Sand
1882,8352.0,103.12175656779746,153.91590845000863,75.86667790837286,393.16147160748716,-59.332754941850595,2.0287682641896994,0.6789822885726526,0.8169014084507042,Very Fine Sand
1883,23184.0,171.8103186806311,235.90013583507036,140.28462235989747,670.4406922210658,-26.223431013972547,1.6815822851194135,0.6481529477756326,0.7740384615384616,Fine Sand
1884,14544.0,136.08084339328664,219.98927565945533,117.81639324802367,636.4995667241113,65.09440190567575,1.8672212719696846,0.45112563376058745,0.6870748299319728,Fine Sand
1885,17424.0,148.94605005660765,247.98513670708337,101.7793089659566,613.352380466497,-77.01990241525323,2.4364985302664026,0.5820196080677007,0.7707006369426752,Fine Sand
1886,4320.0,74.1646467884524,121.44260552034314,48.949091558785085,262.79393923934,-15.965565841990959,2.480998148341475,0.7860730751299301,0.8823529411764706,Very Fine Sand
1887,10800.0,117.26460285670078,203.7110302790988,69.98590817177494,428.73506473629425,-77.74201801511948,2.910743542530105,0.7383386629189842,0.8620689655172413,Very Fine Sand
1888,1152.0,38.29845891853754,48.53212313414236,38.686341570280895,91.4558441227157,-28.48807640841335,1.2545027822280579,1.7307702357533912,0.8,Silt/Clay
1889,18288.0,152.59424888938855,214.69875614923086,112.28893179959147,545.4701294725885,-17.343239255554685,1.9120206480583155,0.7723855331026348,0.8943661971830986,Fine Sand
1890,8208.0,102.22891070135796,118.5216782521774,93.16968189074449,349.7056274847714,66.3380296124346,1.2721056447435546,0.8434162605099417,0.8769230769230769,Very Fine Sand
1891,4320.0,74.1646467884524,84.59570230141634,67.45700224683974,224.73506473629425,54.01280585498163,1.2540685100690125,1.0748600762636094,0.967741935483871,Very Fine Sand
1892,10224.0,114.09470235454539,136.33914507184005,102.70247997845073,393.58787847867995,-28.70421434601676,1.3275156072224064,0.8293680010754478,0.8875,Very Fine Sand
1893,8784.0,105.75507628929057,173.56049813136107,80.89407629922349,414.24978336205567,-76.7195204378606,2.145527906015871,0.6432467656534313,0.7349397590361446,Very Fine Sand
1894,15264.0,139.4084947585244,228.7889558668291,92.83597697954366,557.4701294725885,10.992914562529249,2.464442808817993,0.6172129330649821,0.8153846153846154,Fine Sand
1895,5472.0,83.46955605962458,134.76616212536481,59.10269568651355,323.22034611053283,33.99977971711408,2.2802033064646943,0.658201050003704,0.76,Very Fine Sand
1896,41760.0,230.58725764478055,320.3754129110466,194.23799230794657,981.6610383315985,49.39094224715638,1.6493962334779526,0.5445618904229239,0.7754010695187166,Fine Sand
1897,2304.0,54.162200020584606,59.13810490801133,50.77090257114844,151.88225099390857,50.92990777117753,1.164803104005043,1.2550998818335761,0.8421052631578947,Silt/Clay
1898,1728.0,46.905841142680316,62.12037884384126,35.28538695122444,129.94112549695427,72.86317328631317,1.760512898149913,1.2860574036336336,1.0,Silt/Clay
1899,38880.0,222.49394036535722,383.36982185774497,166.5744350277384,1005.6610383315987,3.725916809741166,2.301492553727739,0.4830953648017136,0.6870229007633588,Fine Sand
1900,2448.0,55.82911790017533,88.86920467328524,43.6831319599587,190.36753236814712,-88.32127958075468,2.034405517322922,0.8488589199723686,0.7391304347826086,Silt/Clay
1901,5904.0,86.7018239261228,154.83370786780284,50.77433134462578,320.30865786510145,-14.07381636691182,3.04944848641894,0.7231341264804498,0.8367346938775511,Very Fine Sand
1902,9360.0,109.16740419521352,224.19311427559637,75.41052574452853,545.4701294725885,-48.15006504270572,2.9729684558241245,0.39531543032812017,0.5963302752293578,Very Fine Sand
